#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.21,0.00
1,1000,0.21,4.85
2,1000,0.19,10.61
4,1000,0.19,21.09
8,1000,0.19,42.45
16,1000,0.19,83.59
32,1000,0.22,142.58
64,1000,0.22,291.47
128,1000,0.30,426.83
256,1000,0.33,768.04
512,1000,0.39,1316.66
1024,1000,0.49,2105.45
2048,1000,0.75,2748.96
4096,1000,1.11,3678.35
8192,1000,1.85,4421.09
16384,1000,2.94,5570.33
32768,1000,4.71,6955.93
65536,640,8.03,8165.17
131072,320,14.43,9082.30
262144,160,12.63,20758.51
524288,80,22.33,23474.19
1048576,40,52.09,20128.78
2097152,20,139.19,15066.76
4194304,10,310.91,13490.58
8388608,5,884.46,9484.47
16777216,2,2278.35,7363.76
33554432,1,5227.09,6419.33
67108864,1,10410.83,6446.06
134217728,1,20867.95,6431.76
268435456,1,41608.29,6451.49
