#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,4.90
2,1000,0.19,10.28
4,1000,0.20,20.33
8,1000,0.20,40.44
16,1000,0.19,85.35
32,1000,0.22,144.89
64,1000,0.22,287.40
128,1000,0.32,405.23
256,1000,0.33,779.74
512,1000,0.39,1326.26
1024,1000,0.50,2032.34
2048,1000,0.75,2747.73
4096,1000,1.16,3517.64
8192,1000,1.96,4187.46
16384,1000,3.15,5193.17
32768,1000,4.96,6599.96
65536,640,8.47,7740.26
131072,320,14.96,8762.15
262144,160,14.09,18611.11
524288,80,25.57,20507.34
1048576,40,54.10,19380.80
2097152,20,142.00,14768.80
4194304,10,300.53,13956.14
8388608,5,862.66,9724.07
16777216,2,2287.29,7334.99
33554432,1,5225.22,6421.64
67108864,1,10461.38,6414.92
134217728,1,20898.36,6422.41
268435456,1,41631.83,6447.84
