#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.21,0.00
1,1000,0.20,4.89
2,1000,0.19,10.41
4,1000,0.19,20.97
8,1000,0.19,41.55
16,1000,0.19,82.22
32,1000,0.22,142.79
64,1000,0.24,270.64
128,1000,0.30,423.07
256,1000,0.32,790.61
512,1000,0.38,1342.51
1024,1000,0.49,2078.16
2048,1000,0.75,2745.87
4096,1000,1.11,3675.93
8192,1000,1.85,4419.88
16384,1000,2.94,5565.12
32768,1000,4.74,6909.72
65536,640,8.04,8154.10
131072,320,14.44,9075.17
262144,160,12.64,20744.28
524288,80,22.46,23343.17
1048576,40,51.41,20396.12
2097152,20,144.54,14508.83
4194304,10,299.94,13983.99
8388608,5,868.72,9656.30
16777216,2,2291.33,7322.03
33554432,1,5191.43,6463.43
67108864,1,10407.29,6448.25
134217728,1,20890.88,6424.71
268435456,1,41678.53,6440.62
