#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,5.01
2,1000,0.19,10.42
4,1000,0.19,20.62
8,1000,0.19,41.70
16,1000,0.18,87.64
32,1000,0.22,143.85
64,1000,0.22,286.41
128,1000,0.31,416.29
256,1000,0.35,737.71
512,1000,0.41,1244.75
1024,1000,0.53,1937.57
2048,1000,0.77,2668.56
4096,1000,1.16,3529.10
8192,1000,1.97,4168.22
16384,1000,3.15,5195.77
32768,1000,5.21,6293.25
65536,640,8.88,7383.29
131072,320,15.46,8479.52
262144,160,15.31,17122.75
524288,80,27.88,18803.62
1048576,40,58.92,17797.64
2097152,20,150.77,13909.38
4194304,10,313.83,13364.72
8388608,5,882.23,9508.37
16777216,2,2303.43,7283.57
33554432,1,5294.36,6337.77
67108864,1,10464.59,6412.95
134217728,1,20854.93,6435.78
268435456,1,41691.64,6438.59
