#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.19,5.31
2,1000,0.19,10.73
4,1000,0.19,21.16
8,1000,0.19,41.92
16,1000,0.19,85.15
32,1000,0.22,144.00
64,1000,0.22,291.15
128,1000,0.31,410.88
256,1000,0.33,764.97
512,1000,0.37,1390.93
1024,1000,0.48,2119.70
2048,1000,0.74,2759.06
4096,1000,1.11,3676.34
8192,1000,1.85,4427.00
16384,1000,2.94,5575.20
32768,1000,4.75,6899.82
65536,640,8.05,8140.29
131072,320,14.47,9057.89
262144,160,12.59,20814.33
524288,80,24.07,21778.20
1048576,40,52.52,19963.60
2097152,20,138.88,15100.16
4194304,10,306.92,13665.94
8388608,5,863.69,9712.48
16777216,2,2305.24,7277.86
33554432,1,5210.66,6439.57
67108864,1,10421.66,6439.37
134217728,1,20994.06,6393.13
268435456,1,41821.95,6418.53
