#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,4.89
2,1000,0.20,10.25
4,1000,0.20,20.11
8,1000,0.19,42.99
16,1000,0.19,86.00
32,1000,0.22,147.41
64,1000,0.22,294.76
128,1000,0.30,424.04
256,1000,0.33,785.17
512,1000,0.39,1300.82
1024,1000,0.49,2070.45
2048,1000,0.74,2766.82
4096,1000,1.11,3688.52
8192,1000,1.85,4421.58
16384,1000,2.94,5570.93
32768,1000,4.72,6938.35
65536,640,8.03,8160.22
131072,320,14.42,9091.54
262144,160,14.00,18720.89
524288,80,25.33,20695.96
1048576,40,58.12,18042.38
2097152,20,150.12,13969.49
4194304,10,308.87,13579.49
8388608,5,875.19,9584.90
16777216,2,2285.93,7339.35
33554432,1,5237.78,6406.23
67108864,1,10422.92,6438.58
134217728,1,20876.89,6429.01
268435456,1,41653.81,6444.44
