#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.19,0.00
1,1000,0.19,5.21
2,1000,0.18,10.89
4,1000,0.19,21.38
8,1000,0.19,43.12
16,1000,0.18,86.80
32,1000,0.23,137.32
64,1000,0.23,274.65
128,1000,0.31,416.15
256,1000,0.33,777.05
512,1000,0.37,1393.91
1024,1000,0.48,2123.90
2048,1000,0.74,2756.57
4096,1000,1.11,3690.49
8192,1000,1.96,4180.96
16384,1000,3.12,5251.60
32768,1000,4.97,6588.87
65536,640,8.47,7735.54
131072,320,14.94,8776.04
262144,160,13.86,18910.11
524288,80,25.05,20930.22
1048576,40,55.35,18943.72
2097152,20,144.33,14530.25
4194304,10,320.52,13085.85
8388608,5,900.80,9312.41
16777216,2,2297.02,7303.90
33554432,1,5202.40,6449.80
67108864,1,10422.36,6438.93
134217728,1,20860.69,6434.00
268435456,1,41659.80,6443.51
