#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.21,0.00
1,1000,0.19,5.16
2,1000,0.20,10.20
4,1000,0.20,20.11
8,1000,0.19,42.45
16,1000,0.19,84.32
32,1000,0.22,145.48
64,1000,0.23,283.59
128,1000,0.31,418.12
256,1000,0.33,778.34
512,1000,0.40,1285.01
1024,1000,0.50,2058.21
2048,1000,0.74,2765.75
4096,1000,1.11,3691.55
8192,1000,1.86,4406.06
16384,1000,2.94,5573.02
32768,1000,4.71,6953.30
65536,640,8.03,8165.06
131072,320,14.41,9096.03
262144,160,12.61,20784.94
524288,80,22.36,23447.41
1048576,40,51.89,20208.56
2097152,20,140.02,14977.36
4194304,10,306.82,13670.23
8388608,5,871.30,9627.71
16777216,2,2276.31,7370.37
33554432,1,5233.92,6410.96
67108864,1,10448.13,6423.05
134217728,1,20960.37,6403.40
268435456,1,41698.84,6437.48
