#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.20,0.00
1,1000,0.20,5.06
2,1000,0.19,10.54
4,1000,0.20,19.75
8,1000,0.19,41.51
16,1000,0.19,84.04
32,1000,0.23,141.76
64,1000,0.22,286.76
128,1000,0.31,410.71
256,1000,0.33,779.90
512,1000,0.37,1382.73
1024,1000,0.50,2061.43
2048,1000,0.74,2756.70
4096,1000,1.11,3676.03
8192,1000,1.86,4416.02
16384,1000,2.94,5568.23
32768,1000,4.72,6943.41
65536,640,8.05,8145.54
131072,320,14.44,9074.31
262144,160,12.63,20749.43
524288,80,22.39,23417.87
1048576,40,50.97,20573.37
2097152,20,135.57,15468.96
4194304,10,309.37,13557.46
8388608,5,889.12,9434.70
16777216,2,2284.03,7345.44
33554432,1,5219.88,6428.20
67108864,1,10441.32,6427.24
134217728,1,20885.89,6426.24
268435456,1,41769.04,6426.66
