pre.send,main.matrix,remain.matrix,total.comput,total
0.00806385,0.161137,0.0146624,0.175799,0.183863
0.00786031,0.159525,0.0144641,0.173989,0.181849
0.00731965,0.159831,0.0139157,0.173747,0.181067
0.00781246,0.160203,0.0144368,0.17464,0.182452
0.00790667,0.161615,0.0145836,0.176198,0.184105
0.00784257,0.159309,0.014454,0.173763,0.181606
0.00784005,0.15943,0.014487,0.173917,0.181757
0.00783507,0.159939,0.014427,0.174366,0.182201
0.00722976,0.160043,0.0138742,0.173917,0.181147
0.00790117,0.160999,0.0145811,0.17558,0.183481
