pre.send,main.matrix,remain.matrix,total.comput,total
0.0076737,0.20958,0.00767398,0.217254,0.224928
0.00767387,0.212149,0.00767425,0.219823,0.227497
0.00824563,0.209624,0.00824583,0.21787,0.226116
0.00767177,0.209236,0.00767225,0.216908,0.22458
0.0076437,0.210467,0.00764401,0.218111,0.225754
0.00769381,0.209777,0.0076941,0.217471,0.225165
0.00820364,0.21062,0.00820424,0.218824,0.227028
0.00782821,0.212377,0.00782865,0.220206,0.228034
0.00766615,0.210229,0.0076665,0.217896,0.225562
0.007769,0.21319,0.0077692,0.220959,0.228728
