1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,2.00875862500,2.00869596500,1.88263539600,1.92533368600,Residual,74089999.9415,MLUPs,5161.39663122
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98065019100,1.98063206300,1.88549304300,1.92850306700,Residual,12333333.3333,MLUPs,5234.64468744
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98130883900,1.98111519300,1.88588590500,1.92940085000,Residual,2626543.20909,MLUPs,5232.90453054
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98235085800,1.98233763100,1.88778383500,1.93056709300,Residual,780349.794072,MLUPs,5230.15386411
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98168011900,1.98166810400,1.88790425800,1.92951871900,Residual,319594.478737,MLUPs,5231.92411358
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98248062300,1.98247466100,1.88696615100,1.92993201700,Residual,164663.166440,MLUPs,5229.81151983
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98291290300,1.98290681500,1.88643761000,1.93077744500,Residual,98012.9931206,MLUPs,5228.67140776
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98263883300,1.98262119200,1.88660829400,1.93125142400,Residual,63999.1651059,MLUPs,5229.39419295
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98134969300,1.98133789300,1.88755111100,1.92944667700,Residual,44537.2903723,MLUPs,5232.79663183
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98218552800,1.98216843300,1.88752258100,1.92977838000,Residual,32474.8375320,MLUPs,5230.59010044
