pre.send,main.matrix,remain.matrix,total.comput,total
0.00777695,0.166902,0.0145843,0.181486,0.189263
0.00780659,0.167327,0.0146709,0.181998,0.189804
0.00719622,0.168601,0.0140713,0.182673,0.189869
0.00785533,0.169642,0.0148335,0.184475,0.192331
0.00791587,0.169198,0.0148235,0.184021,0.191937
0.00780643,0.168474,0.0146595,0.183133,0.19094
0.00779481,0.168011,0.0146593,0.182671,0.190466
0.00780466,0.168236,0.0146775,0.182913,0.190718
0.00770064,0.167137,0.0145192,0.181656,0.189357
0.00777008,0.167969,0.0146133,0.182583,0.190353
