numproc,exec-time,init-time
5,4.47253e-06,1.07e-07
5,4.60887e-06,1.37e-07
5,4.58905e-06,1.4e-07
5,4.54311e-06,1.38e-07
5,4.5388e-06,1.52e-07
5,4.48936e-06,1.51e-07
5,4.44044e-06,1.04e-07
5,4.46719e-06,1.72e-07
5,4.53463e-06,1.5e-07
5,4.50114e-06,1.04e-07
