numproc,exec-time,init-time
16,2.29788e-05,1.27e-07
16,2.287e-05,1.92e-07
16,2.29156e-05,1.89e-07
16,2.2959e-05,6.2e-08
16,2.28768e-05,1.42e-07
16,2.29851e-05,8.7e-08
16,2.28915e-05,3.6e-07
16,2.29404e-05,3.87e-07
16,2.28739e-05,1.76e-07
16,2.29471e-05,1.91e-07
