pre.send,main.matrix,remain.matrix,total.comput,total
0.0081444,0.220631,0.0235911,0.244222,0.252366
0.00761495,0.221224,0.0230519,0.244276,0.251891
0.00768632,0.222713,0.0232941,0.246007,0.253694
0.00767343,0.223235,0.0233236,0.246559,0.254232
0.00770245,0.222244,0.0232774,0.245521,0.253223
0.00809746,0.220016,0.0234487,0.243465,0.251563
0.00809947,0.227174,0.0233988,0.250573,0.258672
0.00822346,0.222806,0.023783,0.246589,0.254813
0.0075425,0.220963,0.0229536,0.243917,0.251459
0.00814636,0.220099,0.0235987,0.243698,0.251845
