pre.send,main.matrix,remain.matrix,total.comput,total
0.00771262,0.193624,0.00771291,0.201337,0.209049
0.00772605,0.194882,0.00772645,0.202609,0.210335
0.00782487,0.195834,0.00782538,0.20366,0.211485
0.00772101,0.193733,0.00772131,0.201454,0.209175
0.00768314,0.194702,0.00768359,0.202386,0.210069
0.00764875,0.193291,0.00764899,0.20094,0.208589
0.00824126,0.19345,0.00824159,0.201692,0.209933
0.00772995,0.196233,0.00773034,0.203964,0.211694
0.00765302,0.194294,0.00765334,0.201947,0.2096
0.00834,0.196877,0.00834022,0.205217,0.213557
