numproc,exec-time,init-time
60,9.7863e-05,1.59e-07
60,9.83083e-05,1.51e-07
60,9.72073e-05,1.01e-07
60,9.7889e-05,1.58e-07
60,9.74822e-05,3.63e-07
60,9.7619e-05,1.42e-07
60,9.71886e-05,1.33e-07
60,0.000102726,1.07e-07
60,9.90555e-05,1.46e-07
60,9.85677e-05,1.47e-07
