pre.send,main.matrix,remain.matrix,total.comput,total
0.00824493,0.157073,0.0102029,0.167276,0.175521
0.00784934,0.1565,0.0097974,0.166298,0.174147
0.00754233,0.156452,0.00950036,0.165953,0.173495
0.00811944,0.155297,0.00995928,0.165256,0.173376
0.00760087,0.156341,0.0095216,0.165862,0.173463
0.00812417,0.157669,0.00999204,0.167661,0.175785
0.00813818,0.155018,0.0100318,0.165049,0.173188
0.00809957,0.156773,0.0100473,0.16682,0.17492
0.00769174,0.159107,0.00957089,0.168678,0.17637
0.00865512,0.155814,0.0105932,0.166407,0.175062
