pre.send,main.matrix,remain.matrix,total.comput,total
0.00723228,0.255955,0.0286271,0.284582,0.291815
0.00783656,0.256112,0.0291728,0.285285,0.293121
0.00733039,0.258735,0.0288485,0.287584,0.294914
0.00725552,0.255692,0.028536,0.284228,0.291484
0.00782797,0.255975,0.0290894,0.285065,0.292893
0.00724391,0.254894,0.0284221,0.283317,0.290561
0.00795679,0.258942,0.0294606,0.288403,0.29636
0.00787126,0.25829,0.0294929,0.287783,0.295654
0.00783271,0.255801,0.0292074,0.285008,0.292841
0.00792051,0.257771,0.0294914,0.287263,0.295183
