1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.08467776000,4.08438588400,3.81287727000,3.96430602000,Residual,74089999.9415,MLUPs,2538.26632336
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.08305262000,4.08303683500,3.81403261600,3.96439719100,Residual,12333333.3333,MLUPs,2539.27660624
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.08254315100,4.08251974300,3.81173301200,3.96348513300,Residual,2626543.20909,MLUPs,2539.59348781
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.08173655500,4.08171107500,3.81354686200,3.96503518800,Residual,780349.794072,MLUPs,2540.09533940
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.08309206300,4.08307061700,3.81432835000,3.96423347800,Residual,319594.478737,MLUPs,2539.25207662
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.08199492900,4.08197106500,3.81450526900,3.96361761100,Residual,164663.166440,MLUPs,2539.93456149
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.08272878700,4.08271487600,3.81443046400,3.96405855100,Residual,98012.9931206,MLUPs,2539.47801603
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.08200365100,4.08199564000,3.81601951200,3.96436357200,Residual,63999.1651059,MLUPs,2539.92913442
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.08189192200,4.08187586700,3.81601050500,3.96300181900,Residual,44537.2903723,MLUPs,2539.99865702
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,4.08479773600,4.08476773600,3.81853357500,3.96632422400,Residual,32474.8375320,MLUPs,2538.19177107
