numproc,exec-time,init-time
32,4.25109e-05,1.58e-07
32,4.16606e-05,3.96e-07
32,4.32734e-05,1.37e-07
32,4.13296e-05,1.6e-07
32,4.66587e-05,1.06e-07
32,4.13848e-05,2.22e-07
32,4.30291e-05,1.05e-07
32,4.10387e-05,1.29e-07
32,4.48781e-05,1.42e-07
32,4.26607e-05,1.12e-07
