1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98719991600,1.97929579400,1.88470705100,1.92281621000,Residual,97166666.5904,MLUPs,5217.39152489
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97424649500,1.97423875600,1.88421169800,1.92422390100,Residual,16166666.6666,MLUPs,5251.62386068
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97440208100,1.97438618200,1.88435806700,1.92443400200,Residual,3442901.23349,MLUPs,5251.21002443
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97435462900,1.97434179300,1.88438681100,1.92366270600,Residual,1022890.94626,MLUPs,5251.33623297
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.98351121100,1.98349516100,1.88473136600,1.93473905000,Residual,418927.897809,MLUPs,5227.09422690
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97417485300,1.97415685300,1.88479245100,1.92431134700,Residual,215842.258718,MLUPs,5251.81443996
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97670199300,1.97668855100,1.88447775700,1.92467676600,Residual,128476.490984,MLUPs,5245.10019048
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97433522300,1.97432436500,1.88436739600,1.92393937100,Residual,83890.7975040,MLUPs,5251.38784904
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97407761000,1.97406948300,1.88460571200,1.92380096100,Residual,58379.9617010,MLUPs,5252.07314418
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97399230200,1.97398248700,1.88470757300,1.92290981300,Residual,42568.3681188,MLUPs,5252.30011763
