pre.send,main.matrix,remain.matrix,total.comput,total
0.00744494,0.218736,0.016824,0.23556,0.243005
0.00797881,0.218446,0.0173972,0.235844,0.243822
0.00868408,0.221885,0.0182345,0.240119,0.248803
0.00755,0.222205,0.0170232,0.239228,0.246778
0.00864638,0.221891,0.0182499,0.240141,0.248787
0.00737674,0.21851,0.0167696,0.23528,0.242656
0.00798317,0.218559,0.0174104,0.23597,0.243953
0.00809929,0.221723,0.0177463,0.239469,0.247569
0.00796461,0.218436,0.017367,0.235803,0.243768
0.00793118,0.218818,0.0173501,0.236168,0.244099
