pre.send,main.matrix,remain.matrix,total.comput,total
0.00794094,0.152317,0.015482,0.167799,0.17574
0.00794425,0.152218,0.015619,0.167837,0.175781
0.00781044,0.153697,0.0152082,0.168905,0.176716
0.00796286,0.151834,0.0154723,0.167306,0.175269
0.00786833,0.150303,0.0154973,0.1658,0.173669
0.00720549,0.151108,0.0146544,0.165763,0.172968
0.00780563,0.151412,0.0152341,0.166646,0.174451
0.00777087,0.150831,0.0151883,0.16602,0.173791
0.00789925,0.153994,0.0153748,0.169369,0.177268
0.00735752,0.151562,0.0150129,0.166575,0.173932
