1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93135200100,1.93135200100,1.88694339900,1.88694339900,Residual,3009999.99766,MLUPs,111.838753313
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.92932435300,1.92932435300,1.88647751900,1.88647751900,Residual,500000.000003,MLUPs,111.956291675
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.92949831500,1.92949831500,1.88674237200,1.88674237200,Residual,106481.481438,MLUPs,111.946197787
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.92988819500,1.92988819500,1.88711782700,1.88711782700,Residual,31635.8024620,MLUPs,111.923582185
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.92945834300,1.92945834300,1.88669878800,1.88669878800,Residual,12956.5329228,MLUPs,111.948516942
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.92944074700,1.92944074700,1.88665546400,1.88665546400,Residual,6675.53377539,MLUPs,111.949537883
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.92932618400,1.92932618400,1.88657769600,1.88657769600,Residual,3973.49972132,MLUPs,111.956185424
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.92937239400,1.92937239400,1.88664349200,1.88664349200,Residual,2594.56074726,MLUPs,111.953503985
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.92968741000,1.92968741000,1.88689828900,1.88689828900,Residual,1805.56582556,MLUPs,111.935227893
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.92948434700,1.92948434700,1.88672742500,1.88672742500,Residual,1316.54746751,MLUPs,111.947008192
