numproc,exec-time,init-time
72,0.000211379,1.33e-07
72,0.000168503,1.43e-07
72,0.000157473,1.44e-07
72,0.000171364,1.48e-07
72,0.000162549,4.43e-07
72,0.000183359,1.16e-07
72,0.000151716,2.76e-07
72,0.000203086,1.47e-07
72,0.000180279,1.36e-07
72,0.000209664,2.43e-07
