numproc,exec-time,init-time
32,4.66597e-05,1.04e-07
32,4.66371e-05,1.09e-07
32,4.65702e-05,1.4e-07
32,4.66086e-05,1.45e-07
32,4.652e-05,1.6e-07
32,4.65514e-05,1.14e-07
32,4.65644e-05,1.4e-07
32,4.65867e-05,1.07e-07
32,4.65258e-05,1.3e-07
32,4.65943e-05,1.38e-07
