NDIM,tree_dimension,power,axis,time_select,time_kdtree,theoretic_time_kdtree,ratio_real_theoretic
2,2147483647,31,0,149.048,0,74.5241,0
2,2147483647,31,1,149.014,3859.54,149.031,25.8976
