#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.41,2.46
2,1000,0.40,5.02
4,1000,0.40,10.05
8,1000,0.39,20.30
16,1000,0.40,40.26
32,1000,0.55,57.72
64,1000,0.55,117.12
128,1000,0.90,141.56
256,1000,0.94,273.44
512,1000,1.13,454.27
1024,1000,1.31,778.81
2048,1000,2.11,972.09
4096,1000,2.99,1367.98
8192,1000,4.84,1693.62
16384,1000,7.27,2252.48
32768,1000,13.03,2514.38
65536,640,23.85,2748.22
131072,320,45.02,2911.55
262144,160,13.20,19860.98
524288,80,23.12,22677.44
1048576,40,52.54,19956.07
2097152,20,140.59,14916.60
4194304,10,294.42,14245.96
8388608,5,619.25,13546.44
16777216,2,1911.24,8778.18
33554432,1,5545.55,6050.69
67108864,1,12063.73,5562.86
134217728,1,24177.91,5551.25
268435456,1,47528.71,5647.86
