#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.40,2.47
2,1000,0.40,5.02
4,1000,0.40,10.08
8,1000,0.40,20.01
16,1000,0.40,39.80
32,1000,0.56,57.15
64,1000,0.56,113.30
128,1000,0.88,145.74
256,1000,0.92,277.90
512,1000,1.11,462.96
1024,1000,1.31,779.52
2048,1000,2.11,972.27
4096,1000,3.01,1362.06
8192,1000,4.81,1702.19
16384,1000,7.22,2269.20
32768,1000,12.95,2530.28
65536,640,23.88,2744.94
131072,320,45.13,2904.50
262144,160,13.18,19883.76
524288,80,23.18,22613.84
1048576,40,54.83,19125.83
2097152,20,143.65,14598.98
4194304,10,295.43,14197.25
8388608,5,602.67,13919.05
16777216,2,1858.54,9027.10
33554432,1,5473.11,6130.78
67108864,1,11841.08,5667.46
134217728,1,23639.77,5677.62
268435456,1,47271.25,5678.62
