#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.39,0.00
1,1000,0.40,2.52
2,1000,0.40,5.06
4,1000,0.39,10.20
8,1000,0.40,19.86
16,1000,0.41,39.33
32,1000,0.56,57.18
64,1000,0.56,114.60
128,1000,0.89,143.36
256,1000,0.92,278.04
512,1000,1.10,464.80
1024,1000,1.28,798.29
2048,1000,2.10,975.48
4096,1000,3.00,1365.80
8192,1000,4.81,1703.75
16384,1000,7.23,2265.43
32768,1000,12.95,2530.12
65536,640,24.16,2712.75
131072,320,46.68,2808.06
262144,160,14.44,18159.44
524288,80,25.44,20609.48
1048576,40,54.24,19331.94
2097152,20,138.46,15145.99
4194304,10,293.71,14280.62
8388608,5,602.22,13929.42
16777216,2,1887.25,8889.75
33554432,1,5607.57,5983.77
67108864,1,11822.50,5676.37
134217728,1,24049.51,5580.89
268435456,1,47229.14,5683.68
