#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.40,2.51
2,1000,0.40,5.01
4,1000,0.41,9.77
8,1000,0.40,19.95
16,1000,0.41,38.80
32,1000,0.56,57.58
64,1000,0.55,115.94
128,1000,0.88,144.70
256,1000,0.93,274.55
512,1000,1.12,455.95
1024,1000,1.30,789.57
2048,1000,2.10,973.58
4096,1000,3.00,1363.53
8192,1000,4.93,1660.41
16384,1000,7.80,2101.45
32768,1000,13.70,2391.12
65536,640,25.09,2611.85
131072,320,46.24,2834.35
262144,160,14.02,18696.53
524288,80,24.67,21248.04
1048576,40,52.33,20037.20
2097152,20,139.66,15016.42
4194304,10,293.03,14313.70
8388608,5,612.09,13704.89
16777216,2,1926.50,8708.63
33554432,1,5432.71,6176.37
67108864,1,11726.27,5722.95
134217728,1,23658.72,5673.08
268435456,1,47194.04,5687.91
