#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.39,0.00
1,1000,0.40,2.53
2,1000,0.39,5.07
4,1000,0.40,10.00
8,1000,0.40,20.05
16,1000,0.40,40.31
32,1000,0.56,57.22
64,1000,0.56,115.23
128,1000,0.89,143.33
256,1000,0.93,274.21
512,1000,1.14,449.33
1024,1000,1.30,789.28
2048,1000,2.11,969.43
4096,1000,3.01,1362.02
8192,1000,4.83,1696.55
16384,1000,7.26,2257.77
32768,1000,13.02,2517.09
65536,640,25.74,2545.82
131072,320,47.91,2735.67
262144,160,14.52,18051.43
524288,80,25.78,20340.20
1048576,40,54.38,19282.03
2097152,20,138.31,15162.48
4194304,10,296.49,14146.48
8388608,5,622.09,13484.65
16777216,2,1877.73,8934.83
33554432,1,5475.55,6128.05
67108864,1,11882.87,5647.53
134217728,1,23735.42,5654.74
268435456,1,47360.43,5667.93
