#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.40,2.53
2,1000,0.39,5.08
4,1000,0.39,10.18
8,1000,0.39,20.26
16,1000,0.41,38.98
32,1000,0.56,56.99
64,1000,0.56,114.37
128,1000,0.92,139.71
256,1000,0.97,263.26
512,1000,1.18,435.27
1024,1000,1.34,766.44
2048,1000,2.14,957.49
4096,1000,3.09,1324.51
8192,1000,4.99,1641.26
16384,1000,7.89,2077.32
32768,1000,14.64,2238.13
65536,640,26.68,2456.16
131072,320,47.32,2770.05
262144,160,15.98,16409.53
524288,80,28.57,18351.57
1048576,40,58.92,17796.67
2097152,20,146.98,14268.50
4194304,10,299.73,13993.74
8388608,5,615.88,13620.51
16777216,2,1903.49,8813.91
33554432,1,5558.30,6036.82
67108864,1,11910.58,5634.39
134217728,1,23812.59,5636.42
268435456,1,47517.65,5649.17
