#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.40,2.51
2,1000,0.39,5.07
4,1000,0.39,10.19
8,1000,0.41,19.67
16,1000,0.39,40.56
32,1000,0.56,56.97
64,1000,0.56,115.22
128,1000,0.90,142.09
256,1000,0.96,267.76
512,1000,1.11,459.26
1024,1000,1.30,784.85
2048,1000,2.11,972.67
4096,1000,3.01,1361.52
8192,1000,4.82,1700.16
16384,1000,7.22,2268.36
32768,1000,12.87,2546.12
65536,640,23.88,2744.52
131072,320,45.29,2893.98
262144,160,13.59,19285.93
524288,80,26.12,20071.31
1048576,40,55.71,18822.22
2097152,20,144.01,14562.96
4194304,10,296.32,14154.78
8388608,5,613.79,13666.83
16777216,2,1925.22,8714.43
33554432,1,5542.46,6054.07
67108864,1,11857.93,5659.41
134217728,1,23761.82,5648.46
268435456,1,47496.92,5651.64
