#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.42,0.00
1,1000,0.39,2.53
2,1000,0.40,5.02
4,1000,0.40,10.07
8,1000,0.40,20.09
16,1000,0.40,40.22
32,1000,0.58,55.42
64,1000,0.56,114.54
128,1000,0.89,144.62
256,1000,0.92,279.07
512,1000,1.10,464.75
1024,1000,1.33,771.23
2048,1000,2.10,976.18
4096,1000,2.98,1372.32
8192,1000,4.79,1709.79
16384,1000,7.20,2275.44
32768,1000,13.08,2504.71
65536,640,24.21,2707.11
131072,320,44.80,2925.79
262144,160,13.21,19839.55
524288,80,22.93,22867.15
1048576,40,54.67,19179.83
2097152,20,147.39,14228.42
4194304,10,301.15,13927.52
8388608,5,626.85,13382.08
16777216,2,1899.96,8830.31
33554432,1,5514.46,6084.81
67108864,1,11871.84,5652.78
134217728,1,23762.14,5648.39
268435456,1,47369.88,5666.80
