pre.send,main.matrix,remain.matrix,total.comput,total
0.00769952,0.157446,0.00770002,0.165146,0.172846
0.00766383,0.157714,0.00766418,0.165378,0.173042
0.00777605,0.158445,0.00777624,0.166221,0.173997
0.00768462,0.156625,0.00768496,0.16431,0.171995
0.00826131,0.156558,0.00826164,0.164819,0.173081
0.00778704,0.158231,0.00778725,0.166018,0.173805
0.00762242,0.156562,0.00762271,0.164184,0.171807
0.00768252,0.163632,0.00768275,0.171315,0.178997
0.00770025,0.15672,0.00770064,0.16442,0.17212
0.0083479,0.162381,0.00834822,0.170729,0.179077
