#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.99,0.00
1,1000,1.00,1.00
2,1000,1.01,1.97
4,1000,1.00,4.01
8,1000,0.99,8.08
16,1000,0.99,16.08
32,1000,1.01,31.70
64,1000,1.14,55.91
128,1000,1.20,106.91
256,1000,1.43,178.79
512,1000,1.50,340.43
1024,1000,1.66,615.97
2048,1000,2.32,882.39
4096,1000,3.17,1292.49
8192,1000,4.45,1841.50
16384,1000,6.29,2605.58
32768,1000,8.37,3916.34
65536,640,12.27,5342.93
131072,320,18.46,7099.19
262144,160,32.67,8022.95
524288,80,57.98,9041.81
1048576,40,96.89,10822.43
2097152,20,182.35,11500.50
4194304,10,352.99,11882.24
8388608,5,692.18,12119.11
16777216,2,1381.43,12144.79
33554432,1,2760.41,12155.58
67108864,1,5520.93,12155.36
134217728,1,11022.26,12176.97
268435456,1,22073.09,12161.21
