#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.99,0.00
1,1000,0.99,1.01
2,1000,1.00,2.00
4,1000,1.00,4.01
8,1000,0.99,8.10
16,1000,0.99,16.08
32,1000,1.01,31.57
64,1000,1.15,55.81
128,1000,1.20,106.82
256,1000,1.44,177.92
512,1000,1.51,339.04
1024,1000,1.67,612.87
2048,1000,2.33,879.22
4096,1000,3.17,1292.19
8192,1000,4.44,1846.29
16384,1000,6.24,2625.29
32768,1000,8.49,3858.93
65536,640,12.29,5333.98
131072,320,18.48,7093.26
262144,160,32.60,8041.20
524288,80,54.94,9543.48
1048576,40,98.52,10642.78
2097152,20,182.29,11504.61
4194304,10,352.89,11885.50
8388608,5,691.91,12123.92
16777216,2,1382.84,12132.42
33554432,1,2757.13,12170.06
67108864,1,5519.04,12159.52
134217728,1,11033.32,12164.77
268435456,1,22086.18,12154.00
