#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,1.01,0.00
1,1000,1.00,1.00
2,1000,1.01,1.98
4,1000,1.00,3.99
8,1000,1.00,8.02
16,1000,1.00,15.97
32,1000,1.02,31.33
64,1000,1.15,55.74
128,1000,1.19,107.24
256,1000,1.44,177.95
512,1000,1.51,339.30
1024,1000,1.67,613.20
2048,1000,2.33,880.52
4096,1000,3.18,1289.65
8192,1000,4.44,1844.05
16384,1000,6.23,2631.83
32768,1000,8.39,3903.64
65536,640,12.23,5358.39
131072,320,18.39,7126.86
262144,160,32.66,8027.56
524288,80,54.26,9661.74
1048576,40,97.09,10800.49
2097152,20,186.00,11275.19
4194304,10,352.23,11907.94
8388608,5,695.00,12070.02
16777216,2,1380.09,12156.62
33554432,1,2755.89,12175.53
67108864,1,5518.74,12160.19
134217728,1,11018.76,12180.84
268435456,1,22076.33,12159.42
