#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.99,0.00
1,1000,0.99,1.01
2,1000,1.00,2.00
4,1000,1.00,4.02
8,1000,0.99,8.08
16,1000,0.99,16.17
32,1000,1.01,31.76
64,1000,1.14,55.94
128,1000,1.19,107.57
256,1000,1.44,178.04
512,1000,1.51,339.81
1024,1000,1.66,616.49
2048,1000,2.32,882.99
4096,1000,3.17,1292.62
8192,1000,4.44,1845.81
16384,1000,6.23,2628.72
32768,1000,8.39,3903.78
65536,640,12.23,5357.54
131072,320,18.37,7135.70
262144,160,32.76,8002.55
524288,80,54.30,9655.61
1048576,40,96.95,10815.92
2097152,20,186.03,11273.32
4194304,10,352.01,11915.34
8388608,5,693.06,12103.76
16777216,2,1381.45,12144.66
33554432,1,2757.43,12168.72
67108864,1,5526.18,12143.81
134217728,1,11038.44,12159.13
268435456,1,22081.70,12156.47
