#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.98,0.00
1,1000,0.99,1.01
2,1000,1.00,2.01
4,1000,0.99,4.04
8,1000,0.99,8.11
16,1000,0.99,16.15
32,1000,1.01,31.64
64,1000,1.14,55.94
128,1000,1.19,107.40
256,1000,1.43,178.60
512,1000,1.52,337.60
1024,1000,1.68,610.62
2048,1000,2.33,879.85
4096,1000,3.17,1290.64
8192,1000,4.42,1851.97
16384,1000,6.23,2628.90
32768,1000,8.40,3898.91
65536,640,12.26,5346.18
131072,320,18.50,7086.48
262144,160,32.70,8016.27
524288,80,54.30,9656.10
1048576,40,96.92,10818.53
2097152,20,186.01,11274.13
4194304,10,352.09,11912.50
8388608,5,693.01,12104.56
16777216,2,1381.64,12142.96
33554432,1,2759.96,12157.56
67108864,1,5522.53,12151.83
134217728,1,11035.25,12162.63
268435456,1,22073.11,12161.20
