#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.99,0.00
1,1000,0.99,1.01
2,1000,1.00,2.01
4,1000,0.99,4.03
8,1000,0.99,8.09
16,1000,0.99,16.15
32,1000,1.01,31.61
64,1000,1.14,55.99
128,1000,1.19,107.62
256,1000,1.44,178.32
512,1000,1.50,340.96
1024,1000,1.66,615.35
2048,1000,2.32,881.82
4096,1000,3.17,1293.82
8192,1000,4.43,1848.63
16384,1000,6.23,2628.31
32768,1000,8.40,3902.25
65536,640,12.31,5325.62
131072,320,18.61,7043.27
262144,160,32.67,8024.00
524288,80,56.97,9202.55
1048576,40,97.84,10717.38
2097152,20,182.26,11506.14
4194304,10,352.90,11885.19
8388608,5,692.03,12121.71
16777216,2,1382.78,12132.98
33554432,1,2760.43,12155.50
67108864,1,5531.00,12133.23
134217728,1,11034.99,12162.92
268435456,1,22079.75,12157.54
