#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.99,0.00
1,1000,0.99,1.01
2,1000,1.00,1.99
4,1000,1.00,4.01
8,1000,1.00,8.04
16,1000,1.00,16.02
32,1000,1.02,31.48
64,1000,1.15,55.86
128,1000,1.20,106.69
256,1000,1.44,178.32
512,1000,1.51,338.90
1024,1000,1.67,614.19
2048,1000,2.33,879.91
4096,1000,3.18,1289.21
8192,1000,4.52,1811.88
16384,1000,6.40,2559.30
32768,1000,8.49,3860.11
65536,640,12.33,5315.23
131072,320,18.50,7083.76
262144,160,32.71,8015.35
524288,80,54.06,9698.53
1048576,40,97.05,10804.56
2097152,20,182.15,11513.07
4194304,10,352.63,11894.21
8388608,5,692.92,12106.25
16777216,2,1382.70,12133.67
33554432,1,2758.08,12165.86
67108864,1,5525.72,12144.81
134217728,1,11032.80,12165.34
268435456,1,22058.29,12169.37
