#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.99,0.00
1,1000,1.00,1.00
2,1000,1.01,1.98
4,1000,1.00,3.99
8,1000,1.00,8.04
16,1000,1.00,16.04
32,1000,1.01,31.67
64,1000,1.14,55.94
128,1000,1.19,107.35
256,1000,1.44,178.18
512,1000,1.50,340.36
1024,1000,1.67,613.05
2048,1000,2.33,879.47
4096,1000,3.18,1289.45
8192,1000,4.44,1843.19
16384,1000,6.23,2631.00
32768,1000,8.37,3914.09
65536,640,12.26,5344.15
131072,320,18.55,7064.07
262144,160,32.71,8014.17
524288,80,54.27,9660.98
1048576,40,96.99,10810.97
2097152,20,186.04,11272.47
4194304,10,352.25,11907.22
8388608,5,694.88,12072.02
16777216,2,1382.67,12133.91
33554432,1,2756.97,12170.75
67108864,1,5529.95,12135.52
134217728,1,11027.80,12170.85
268435456,1,22073.48,12160.99
