#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,1.01,0.00
1,1000,0.99,1.01
2,1000,1.00,2.00
4,1000,1.00,4.01
8,1000,0.99,8.08
16,1000,0.99,16.10
32,1000,1.01,31.58
64,1000,1.15,55.81
128,1000,1.19,107.25
256,1000,1.44,177.92
512,1000,1.50,340.42
1024,1000,1.66,616.57
2048,1000,2.32,881.24
4096,1000,3.18,1287.75
8192,1000,4.46,1835.43
16384,1000,6.28,2608.66
32768,1000,8.49,3858.88
65536,640,12.35,5304.91
131072,320,18.56,7062.73
262144,160,32.55,8052.54
524288,80,54.27,9660.42
1048576,40,97.01,10808.52
2097152,20,182.19,11510.58
4194304,10,352.56,11896.65
8388608,5,692.97,12105.37
16777216,2,1380.19,12155.76
33554432,1,2757.02,12170.55
67108864,1,5525.67,12144.92
134217728,1,11035.76,12162.07
268435456,1,22068.77,12163.59
