1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.94201970600,1.94078997400,1.88197141800,1.88761644300,Residual,20029999.9842,MLUPs,1334.69294467
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93737624000,1.93736886600,1.88226753700,1.88779302100,Residual,3333333.33332,MLUPs,1337.89191097
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93722183600,1.93721357700,1.88200544800,1.88758862700,Residual,709876.542984,MLUPs,1337.99854608
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93757611600,1.93756939900,1.88230541600,1.88793955100,Residual,210905.349752,MLUPs,1337.75389704
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93726314200,1.93725880200,1.88197160100,1.88770841900,Residual,86376.8861455,MLUPs,1337.97001750
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93747073500,1.93745720100,1.88234005300,1.88784528600,Residual,44503.5584977,MLUPs,1337.82665884
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93709617200,1.93708993300,1.88190657600,1.88745241500,Residual,26489.9981411,MLUPs,1338.08534520
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93760975500,1.93760337100,1.88224199600,1.88796406400,Residual,17297.0716500,MLUPs,1337.73067219
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93715542200,1.93714819800,1.88197221600,1.88756977500,Residual,12037.1055057,MLUPs,1338.04441841
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.93750607800,1.93749727300,1.88227601300,1.88788833700,Residual,8776.98311687,MLUPs,1337.80225488
