pre.send,main.matrix,remain.matrix,total.comput,total
0.00779846,0.150577,0.014629,0.165206,0.173005
0.00780168,0.150855,0.0146548,0.16551,0.173312
0.0079027,0.151669,0.0148427,0.166512,0.174414
0.00720101,0.150192,0.0140304,0.164222,0.171423
0.0078248,0.15168,0.0146597,0.166339,0.174164
0.0077753,0.152427,0.0146345,0.167061,0.174837
0.00792792,0.151909,0.0149043,0.166814,0.174742
0.00779776,0.151476,0.0147278,0.166204,0.174002
0.00781858,0.152829,0.0146846,0.167513,0.175332
0.00727316,0.151545,0.0141255,0.16567,0.172943
