#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.40,2.52
2,1000,0.40,4.97
4,1000,0.40,10.03
8,1000,0.40,20.05
16,1000,0.40,40.31
32,1000,0.56,57.41
64,1000,0.56,114.55
128,1000,0.90,142.53
256,1000,0.92,276.93
512,1000,1.13,451.16
1024,1000,1.32,773.13
2048,1000,2.10,976.97
4096,1000,3.07,1334.95
8192,1000,4.87,1683.63
16384,1000,7.70,2126.75
32768,1000,13.58,2412.23
65536,640,24.24,2703.62
131072,320,45.29,2894.30
262144,160,14.54,18031.71
524288,80,25.84,20288.70
1048576,40,57.03,18385.65
2097152,20,140.54,14921.63
4194304,10,293.47,14291.99
8388608,5,597.77,14033.16
16777216,2,1904.66,8808.50
33554432,1,5552.13,6043.52
67108864,1,11844.59,5665.78
134217728,1,23621.88,5681.92
268435456,1,47292.79,5676.03
