#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.40,2.52
2,1000,0.39,5.10
4,1000,0.39,10.18
8,1000,0.39,20.53
16,1000,0.40,39.63
32,1000,0.55,57.78
64,1000,0.55,115.49
128,1000,0.89,144.58
256,1000,0.93,275.71
512,1000,1.11,461.83
1024,1000,1.33,768.65
2048,1000,2.09,980.01
4096,1000,2.99,1369.17
8192,1000,4.72,1735.93
16384,1000,7.17,2285.22
32768,1000,13.06,2508.69
65536,640,23.80,2753.73
131072,320,41.61,3150.29
262144,160,14.75,17778.03
524288,80,30.22,17351.54
1048576,40,64.15,16344.90
2097152,20,153.67,13647.24
4194304,10,303.08,13838.77
8388608,5,634.98,13210.83
16777216,2,2019.21,8308.80
33554432,1,5624.23,5966.05
67108864,1,12134.81,5530.28
134217728,1,24595.90,5456.92
268435456,1,49066.39,5470.86
