#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.42,0.00
1,1000,0.41,2.41
2,1000,0.40,5.00
4,1000,0.40,9.91
8,1000,0.41,19.43
16,1000,0.40,39.93
32,1000,0.57,56.23
64,1000,0.56,114.10
128,1000,0.87,146.29
256,1000,0.94,270.99
512,1000,1.16,442.62
1024,1000,1.33,771.28
2048,1000,2.09,977.94
4096,1000,3.00,1365.62
8192,1000,4.79,1709.59
16384,1000,7.31,2241.82
32768,1000,12.92,2536.57
65536,640,23.41,2799.53
131072,320,41.85,3131.81
262144,160,13.15,19930.95
524288,80,23.03,22762.08
1048576,40,55.07,19039.45
2097152,20,136.63,15349.64
4194304,10,307.73,13629.72
8388608,5,599.54,13991.79
16777216,2,1904.56,8808.98
33554432,1,5585.79,6007.10
67108864,1,11931.34,5624.59
134217728,1,23767.42,5647.13
268435456,1,47502.56,5650.97
