#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.40,2.48
2,1000,0.40,4.99
4,1000,0.40,10.02
8,1000,0.40,19.94
16,1000,0.41,38.93
32,1000,0.57,56.43
64,1000,0.56,115.07
128,1000,0.90,142.50
256,1000,0.94,271.00
512,1000,1.16,442.64
1024,1000,1.32,778.04
2048,1000,2.10,976.41
4096,1000,3.07,1333.31
8192,1000,4.81,1702.05
16384,1000,7.62,2149.02
32768,1000,13.14,2493.91
65536,640,23.65,2770.52
131072,320,42.85,3059.02
262144,160,14.89,17605.33
524288,80,27.94,18763.48
1048576,40,59.24,17699.93
2097152,20,144.67,14495.90
4194304,10,297.08,14118.53
8388608,5,623.10,13462.61
16777216,2,1914.42,8763.59
33554432,1,5547.12,6048.98
67108864,1,11916.99,5631.36
134217728,1,23696.63,5664.00
268435456,1,47474.83,5654.27
