#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.40,2.50
2,1000,0.40,5.00
4,1000,0.40,10.03
8,1000,0.40,19.76
16,1000,0.40,39.87
32,1000,0.57,55.70
64,1000,0.56,114.92
128,1000,0.91,141.29
256,1000,0.94,271.28
512,1000,1.15,443.81
1024,1000,1.34,765.49
2048,1000,2.11,972.60
4096,1000,3.01,1362.28
8192,1000,4.81,1702.72
16384,1000,7.39,2216.55
32768,1000,12.93,2534.00
65536,640,23.19,2825.90
131072,320,41.12,3187.18
262144,160,13.25,19785.48
524288,80,22.88,22909.72
1048576,40,56.29,18627.32
2097152,20,138.75,15114.41
4194304,10,296.19,14160.96
8388608,5,602.56,13921.51
16777216,2,1903.08,8815.83
33554432,1,5592.10,6000.33
67108864,1,11934.43,5623.13
134217728,1,23798.41,5639.78
268435456,1,47612.10,5637.97
