#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.42,0.00
1,1000,0.40,2.48
2,1000,0.40,5.01
4,1000,0.40,9.93
8,1000,0.41,19.35
16,1000,0.40,39.90
32,1000,0.57,56.05
64,1000,0.56,115.17
128,1000,0.91,140.12
256,1000,0.93,275.53
512,1000,1.14,450.06
1024,1000,1.33,772.55
2048,1000,2.12,967.96
4096,1000,3.01,1360.20
8192,1000,4.83,1697.42
16384,1000,7.38,2221.33
32768,1000,13.03,2515.11
65536,640,25.26,2594.50
131072,320,45.19,2900.57
262144,160,14.61,17941.36
524288,80,26.01,20155.85
1048576,40,57.50,18236.97
2097152,20,144.28,14535.03
4194304,10,294.79,14228.07
8388608,5,615.45,13629.97
16777216,2,1839.36,9121.22
33554432,1,5434.69,6174.12
67108864,1,11870.28,5653.52
134217728,1,23774.89,5645.36
268435456,1,47542.72,5646.19
