#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.40,2.50
2,1000,0.40,5.02
4,1000,0.40,10.07
8,1000,0.41,19.49
16,1000,0.40,39.56
32,1000,0.56,56.88
64,1000,0.55,115.45
128,1000,0.88,144.84
256,1000,0.92,277.34
512,1000,1.12,457.51
1024,1000,1.33,771.88
2048,1000,2.09,979.81
4096,1000,2.99,1369.41
8192,1000,4.75,1724.73
16384,1000,7.27,2252.24
32768,1000,13.53,2421.21
65536,640,25.12,2608.56
131072,320,43.78,2994.06
262144,160,14.48,18109.21
524288,80,25.51,20550.61
1048576,40,56.87,18437.93
2097152,20,142.90,14675.86
4194304,10,292.49,14339.90
8388608,5,605.40,13856.21
16777216,2,2147.41,7812.76
33554432,1,5550.14,6045.70
67108864,1,11822.27,5676.48
134217728,1,23609.57,5684.89
268435456,1,47288.30,5676.57
