#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.42,0.00
1,1000,0.41,2.43
2,1000,0.40,4.97
4,1000,0.41,9.84
8,1000,0.41,19.29
16,1000,0.40,39.56
32,1000,0.57,55.95
64,1000,0.57,112.35
128,1000,0.89,143.49
256,1000,0.94,272.18
512,1000,1.13,453.79
1024,1000,1.36,755.21
2048,1000,2.11,971.01
4096,1000,3.10,1323.08
8192,1000,4.97,1648.98
16384,1000,7.68,2133.14
32768,1000,13.55,2418.70
65536,640,24.29,2698.04
131072,320,46.24,2834.85
262144,160,14.63,17923.17
524288,80,26.20,20010.20
1048576,40,58.19,18019.08
2097152,20,143.69,14594.91
4194304,10,295.36,14200.66
8388608,5,611.37,13720.99
16777216,2,1910.98,8779.38
33554432,1,5621.82,5968.60
67108864,1,11943.07,5619.06
134217728,1,23904.26,5614.80
268435456,1,47595.16,5639.97
