#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.41,2.44
2,1000,0.40,4.95
4,1000,0.41,9.69
8,1000,0.41,19.62
16,1000,0.40,39.86
32,1000,0.57,56.37
64,1000,0.56,115.16
128,1000,0.90,142.28
256,1000,0.94,273.12
512,1000,1.15,444.00
1024,1000,1.31,782.17
2048,1000,2.12,965.04
4096,1000,3.07,1333.20
8192,1000,4.95,1656.55
16384,1000,7.70,2127.66
32768,1000,14.14,2316.77
65536,640,24.89,2632.68
131072,320,45.70,2867.93
262144,160,15.24,17203.85
524288,80,27.73,18905.75
1048576,40,60.43,17352.41
2097152,20,144.14,14549.17
4194304,10,294.68,14233.36
8388608,5,632.62,13260.04
16777216,2,1872.98,8957.51
33554432,1,5462.54,6142.64
67108864,1,11792.31,5690.90
134217728,1,23729.83,5656.08
268435456,1,47463.67,5655.60
