#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.41,0.00
1,1000,0.41,2.46
2,1000,0.40,5.00
4,1000,0.41,9.83
8,1000,0.40,20.04
16,1000,0.40,39.90
32,1000,0.57,56.53
64,1000,0.56,114.44
128,1000,0.88,146.05
256,1000,0.94,273.60
512,1000,1.13,453.37
1024,1000,1.31,780.01
2048,1000,2.10,973.50
4096,1000,3.07,1334.71
8192,1000,4.78,1712.19
16384,1000,7.57,2164.25
32768,1000,12.79,2561.65
65536,640,23.37,2804.37
131072,320,44.69,2933.15
262144,160,16.00,16381.12
524288,80,28.58,18341.57
1048576,40,61.90,16940.84
2097152,20,147.44,14223.88
4194304,10,296.92,14125.85
8388608,5,613.45,13674.37
16777216,2,1901.06,8825.18
33554432,1,5489.16,6112.86
67108864,1,11851.22,5662.61
134217728,1,23684.77,5666.84
268435456,1,47409.74,5662.03
