#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.42,0.00
1,1000,0.41,2.46
2,1000,0.41,4.87
4,1000,0.41,9.77
8,1000,0.42,19.16
16,1000,0.41,39.21
32,1000,0.58,55.42
64,1000,0.56,114.15
128,1000,0.89,143.67
256,1000,0.94,273.55
512,1000,1.15,444.35
1024,1000,1.34,761.86
2048,1000,2.10,977.16
4096,1000,3.01,1363.05
8192,1000,4.82,1700.27
16384,1000,7.38,2219.57
32768,1000,13.09,2503.11
65536,640,23.73,2762.31
131072,320,43.00,3048.29
262144,160,13.87,18901.30
524288,80,25.83,20295.91
1048576,40,62.11,16882.02
2097152,20,150.41,13942.63
4194304,10,295.37,14200.27
8388608,5,616.59,13604.92
16777216,2,1920.38,8736.41
33554432,1,5441.69,6166.18
67108864,1,11905.72,5636.69
134217728,1,23784.75,5643.02
268435456,1,47555.08,5644.73
