#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.40,0.00
1,1000,0.39,2.54
2,1000,0.40,5.06
4,1000,0.41,9.83
8,1000,0.40,20.19
16,1000,0.40,40.34
32,1000,0.56,57.35
64,1000,0.56,115.08
128,1000,0.88,145.02
256,1000,0.93,276.60
512,1000,1.13,454.26
1024,1000,1.34,763.39
2048,1000,2.10,973.06
4096,1000,3.02,1356.21
8192,1000,4.76,1721.93
16384,1000,7.24,2263.05
32768,1000,13.40,2445.08
65536,640,24.65,2658.53
131072,320,45.00,2912.81
262144,160,14.61,17946.83
524288,80,26.25,19969.55
1048576,40,58.22,18009.15
2097152,20,151.05,13883.49
4194304,10,299.03,14026.58
8388608,5,622.73,13470.64
16777216,2,1946.23,8620.39
33554432,1,5548.39,6047.59
67108864,1,12006.17,5589.53
134217728,1,23935.29,5607.52
268435456,1,48554.81,5528.50
