1,2,3,4,5,6,7,8,9,10,11,12,13,14
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97225280500,1.97097079200,1.89921234800,1.91490418900,Residual,20029999.9842,MLUPs,1314.23314163
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96936674200,1.96936269600,1.90032935900,1.91610007700,Residual,3333333.33332,MLUPs,1316.15912096
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96942674700,1.96942219000,1.90048262100,1.91608898000,Residual,709876.542984,MLUPs,1316.11901989
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96863660300,1.96863300000,1.89970309400,1.91538605500,Residual,210905.349752,MLUPs,1316.64726545
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96884066300,1.96883133600,1.90002137300,1.91550865400,Residual,86376.8861455,MLUPs,1316.51080187
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96897862100,1.96896255700,1.89979900400,1.91565871700,Residual,44503.5584977,MLUPs,1316.41855953
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.97017711900,1.97017227900,1.90138677500,1.91686293100,Residual,26489.9981411,MLUPs,1315.61775589
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96881587500,1.96881165500,1.89973966700,1.91554872100,Residual,17297.0716500,MLUPs,1316.52737715
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96863543400,1.96863133400,1.89966348800,1.91525010300,Residual,12037.1055057,MLUPs,1316.64804729
4,Maxtime,Mintime,+,JacobiMi,JacobiMa,1.96987181800,1.96986874200,1.90070624000,1.91631786400,Residual,8776.98311687,MLUPs,1315.82165718
