pre.send,main.matrix,remain.matrix,total.comput,total
0.00765355,0.199038,0.00765391,0.206692,0.214345
0.00778361,0.201672,0.00778395,0.209456,0.217239
0.0078093,0.201524,0.00780957,0.209334,0.217143
0.00766055,0.200327,0.00766084,0.207988,0.215649
0.00766586,0.200019,0.00766634,0.207685,0.215351
0.00767229,0.199278,0.00767279,0.206951,0.214623
0.00833716,0.201456,0.00833773,0.209794,0.218131
0.00764412,0.199897,0.00764433,0.207541,0.215185
0.00771403,0.199797,0.00771437,0.207511,0.215225
0.00764833,0.19981,0.00764863,0.207459,0.215107
