#bytes,#repetitions,t[usec],Mbytes/sec
0,1000,0.99,0.00
1,1000,0.99,1.01
2,1000,1.00,2.00
4,1000,1.00,4.00
8,1000,0.99,8.09
16,1000,0.99,16.09
32,1000,1.01,31.74
64,1000,1.15,55.90
128,1000,1.19,107.23
256,1000,1.44,178.25
512,1000,1.50,340.37
1024,1000,1.67,614.23
2048,1000,2.35,872.55
4096,1000,3.18,1287.93
8192,1000,4.48,1827.57
16384,1000,6.26,2616.92
32768,1000,8.38,3908.84
65536,640,12.25,5351.16
131072,320,18.49,7089.05
262144,160,31.97,8199.81
524288,80,57.41,9133.04
1048576,40,98.10,10688.76
2097152,20,182.39,11498.05
4194304,10,352.85,11887.10
8388608,5,692.93,12105.93
16777216,2,1383.54,12126.28
33554432,1,2759.95,12157.64
67108864,1,5520.18,12157.00
134217728,1,11048.26,12148.31
268435456,1,22069.94,12162.94
